orders_id,total_amount,order_date,customers_id,last_click_channel
342930,597,2020-04-28,132231,Google Ads
421784,597,2020-07-13,168839,Google Ads
464038,597,2020-08-15,168839,Google Ads
474275,597,2020-08-22,171911,Google Ads
524267,597,2020-09-24,171911,Google Ads
570478,597,2020-10-24,171911,Google Ads
452794,597,2020-08-06,117895,Google Ads
497441,597,2020-09-07,117895,Google Ads
546587,597,2020-10-09,117895,Google Ads
372135,597,2020-05-28,117895,Google Ads
347686,597,2020-05-03,117895,Google Ads
408894,597,2020-07-02,117895,Google Ads
564244,597,2020-10-21,197768,Google Ads
526984,597,2020-09-25,203400,Google Ads
411694,597,2020-07-04,144008,Google Ads
365342,597,2020-05-21,144008,Google Ads
454747,597,2020-08-07,144008,Google Ads
548457,597,2020-10-10,144008,Google Ads
501992,597,2020-09-10,144008,Google Ads
476190,597,2020-08-23,187016,Google Ads
572013,597,2020-10-25,187016,Google Ads
525811,597,2020-09-25,187016,Google Ads
554722,597,2020-10-15,124552,Google Ads
507817,597,2020-09-14,124552,Google Ads
363782,597,2020-05-20,125320,Google Ads
386429,597,2020-06-12,125320,Google Ads
367118,597,2020-05-23,125320,Google Ads
379961,597,2020-06-05,125320,Google Ads
375794,597,2020-06-01,125320,Google Ads
373241,597,2020-05-29,131465,Google Ads
341402,597,2020-04-27,131465,Google Ads
452826,597,2020-08-06,131465,Google Ads
408941,597,2020-07-02,131465,Google Ads
567769,597,2020-10-23,200329,Google Ads
397094,597,2020-06-22,136841,Google Ads
399986,597,2020-06-25,136841,Google Ads
440654,597,2020-07-27,175753,Google Ads
484396,597,2020-08-30,175753,Google Ads
532703,597,2020-09-30,175753,Google Ads
412933,597,2020-07-05,116105,Google Ads
345846,597,2020-05-01,116105,Google Ads
455663,597,2020-08-08,116105,Google Ads
491684,597,2020-09-03,192649,Google Ads
538951,597,2020-10-03,192649,Google Ads
428803,597,2020-07-17,152458,Google Ads
417466,597,2020-07-09,152458,Google Ads
383268,597,2020-06-09,152458,Google Ads
426733,597,2020-07-16,152458,Google Ads
439691,597,2020-07-26,152458,Google Ads
581885,597,2020-10-26,187274,Google Ads
527351,597,2020-09-26,187274,Google Ads
476911,597,2020-08-24,187274,Google Ads
533957,597,2020-10-01,122762,Google Ads
490350,597,2020-09-03,192138,Google Ads
495069,597,2020-09-05,128906,Google Ads
540950,597,2020-10-05,128906,Google Ads
448567,597,2020-08-02,128906,Google Ads
368256,597,2020-05-24,128906,Google Ads
337161,597,2020-04-22,128906,Google Ads
404846,597,2020-06-29,128906,Google Ads
510413,597,2020-09-16,199051,Google Ads
319465,597,2020-04-03,70795,Google Ads
353515,597,2020-05-10,137611,Google Ads
415192,597,2020-07-07,137611,Google Ads
518956,597,2020-09-20,147851,Google Ads
428452,597,2020-07-17,147851,Google Ads
585424,597,2020-10-29,147851,Google Ads
470767,597,2020-08-20,147851,Google Ads
497557,597,2020-09-07,162955,Google Ads
546627,597,2020-10-09,162955,Google Ads
454340,597,2020-08-07,162955,Google Ads
406676,597,2020-07-01,162955,Google Ads
421789,597,2020-07-13,168843,Google Ads
561415,597,2020-10-19,168843,Google Ads
515060,597,2020-09-18,168843,Google Ads
464782,597,2020-08-16,168843,Google Ads
511561,597,2020-09-16,174475,Google Ads
558943,597,2020-10-17,174475,Google Ads
503236,597,2020-09-11,174475,Google Ads
437806,597,2020-07-25,174475,Google Ads
520189,597,2020-09-21,177803,Google Ads
569540,597,2020-10-23,177803,Google Ads
566599,597,2020-10-22,177803,Google Ads
518097,597,2020-09-19,177803,Google Ads
513463,597,2020-09-17,177803,Google Ads
494942,597,2020-09-05,177803,Google Ads
446060,597,2020-07-31,177803,Google Ads
339960,597,2020-04-25,114315,Google Ads
309545,597,2020-03-19,114315,Google Ads
373150,597,2020-05-29,114315,Google Ads
459592,597,2020-08-12,181899,Google Ads
507926,597,2020-09-14,181899,Google Ads
554755,597,2020-10-15,181899,Google Ads
527329,597,2020-09-26,187019,Google Ads
476195,597,2020-08-23,187019,Google Ads
581867,597,2020-10-26,187019,Google Ads
502020,597,2020-09-10,128139,Google Ads
335862,597,2020-04-21,128139,Google Ads
455360,597,2020-08-08,128139,Google Ads
389135,597,2020-06-15,155276,Google Ads
452627,597,2020-08-06,160908,Google Ads
497322,597,2020-09-07,160908,Google Ads
557912,597,2020-10-16,160908,Google Ads
402246,597,2020-06-27,160908,Google Ads
569348,597,2020-10-23,160908,Google Ads
546544,597,2020-10-09,160908,Google Ads
454370,597,2020-08-07,163212,Google Ads
408274,597,2020-07-01,163212,Google Ads
498687,597,2020-09-08,163212,Google Ads
546716,597,2020-10-09,163212,Google Ads
545219,597,2020-10-08,177804,Google Ads
496210,597,2020-09-06,177804,Google Ads
491078,597,2020-09-03,192396,Google Ads
540744,597,2020-10-05,192396,Google Ads
510433,597,2020-09-16,199053,Google Ads
567715,597,2020-10-23,199053,Google Ads
403696,597,2020-06-28,140429,Google Ads
540922,597,2020-10-05,140429,Google Ads
494961,597,2020-09-05,140429,Google Ads
447408,597,2020-08-01,140429,Google Ads
372698,597,2020-05-29,147597,Google Ads
560101,597,2020-10-18,169101,Google Ads
422432,597,2020-07-13,169101,Google Ads
464071,597,2020-08-15,169101,Google Ads
513323,597,2020-09-17,169101,Google Ads
570550,597,2020-10-24,171661,Google Ads
475556,597,2020-08-23,171661,Google Ads
524374,597,2020-09-24,171661,Google Ads
430528,597,2020-07-18,171661,Google Ads
413332,597,2020-07-05,111757,Google Ads
302978,597,2020-03-05,111757,Google Ads
401400,597,2020-06-26,111757,Google Ads
401523,597,2020-06-26,118669,Google Ads
319576,597,2020-04-03,118669,Google Ads
585469,597,2020-10-29,202894,Google Ads
546173,597,2020-10-09,149902,Google Ads
413227,597,2020-07-05,149902,Google Ads
546103,597,2020-10-09,149902,Google Ads
557137,597,2020-10-16,149902,Google Ads
289047,597,2020-02-01,102798,Google Ads
289951,597,2020-02-04,102798,Google Ads
312423,597,2020-03-24,102798,Google Ads
294593,597,2020-02-16,102798,Google Ads
277483,597,2020-01-02,102798,Google Ads
276895,597,2020-01-01,102798,Google Ads
324998,597,2020-04-10,111246,Google Ads
408880,597,2020-07-02,131215,Google Ads
454468,597,2020-08-07,131215,Google Ads
546737,597,2020-10-09,131215,Google Ads
372059,597,2020-05-28,131215,Google Ads
498717,597,2020-09-08,131215,Google Ads
341096,597,2020-04-26,131215,Google Ads
457664,597,2020-08-10,137871,Google Ads
505129,597,2020-09-12,137871,Google Ads
415361,597,2020-07-07,137871,Google Ads
541147,597,2020-10-05,206223,Google Ads
539804,597,2020-10-04,143759,Google Ads
447212,597,2020-08-01,143759,Google Ads
402826,597,2020-06-27,143759,Google Ads
492368,597,2020-09-04,143759,Google Ads
364585,597,2020-05-21,143759,Google Ads
561112,597,2020-10-19,211599,Google Ads
472164,597,2020-08-21,171663,Google Ads
430530,597,2020-07-18,171663,Google Ads
302679,597,2020-03-04,107407,Google Ads
496818,597,2020-09-06,194191,Google Ads
496817,597,2020-09-06,194191,Google Ads
496819,597,2020-09-06,194191,Google Ads
551116,597,2020-10-12,195727,Google Ads
501240,597,2020-09-09,195727,Google Ads
513190,597,2020-09-17,135824,Google Ads
559061,597,2020-10-17,135824,Google Ads
463878,597,2020-08-15,135824,Google Ads
523800,597,2020-09-23,202640,Google Ads
413095,597,2020-07-05,148368,Google Ads
426399,597,2020-07-16,148368,Google Ads
576247,597,2020-10-25,214416,Google Ads
468563,597,2020-08-18,170896,Google Ads
535740,597,2020-10-01,170896,Google Ads
427460,597,2020-07-17,170896,Google Ads
517978,597,2020-09-19,170896,Google Ads
305800,597,2020-03-11,113040,Google Ads
406993,597,2020-07-01,113040,Google Ads
491691,597,2020-09-03,192656,Google Ads
549626,597,2020-10-11,192656,Google Ads
498156,597,2020-09-07,194704,Google Ads
548302,597,2020-10-10,194704,Google Ads
543110,597,2020-10-06,206737,Google Ads
576248,597,2020-10-25,214417,Google Ads
492270,597,2020-09-04,177553,Google Ads
339054,597,2020-04-24,113553,Google Ads
307206,597,2020-03-14,113553,Google Ads
533995,597,2020-10-01,181137,Google Ads
457450,597,2020-08-10,181137,Google Ads
531414,597,2020-09-29,155794,Google Ads
440983,597,2020-07-27,155794,Google Ads
482036,597,2020-08-28,155794,Google Ads
285535,597,2020-01-23,105874,Google Ads
285534,597,2020-01-23,105874,Google Ads
297779,597,2020-02-23,105874,Google Ads
337837,597,2020-04-23,105874,Google Ads
515519,597,2020-09-18,184722,Google Ads
560365,597,2020-10-18,184722,Google Ads
469135,597,2020-08-18,184722,Google Ads
488906,597,2020-09-01,191378,Google Ads
524598,597,2020-09-24,191378,Google Ads
581798,597,2020-10-26,191378,Google Ads
510054,597,2020-09-15,198803,Google Ads
564299,597,2020-10-21,198803,Google Ads
566002,597,2020-10-22,199059,Google Ads
510556,597,2020-09-16,199059,Google Ads
467278,597,2020-08-17,137619,Google Ads
561579,597,2020-10-19,137619,Google Ads
387736,597,2020-06-13,137619,Google Ads
517866,597,2020-09-19,137619,Google Ads
426795,597,2020-07-16,137619,Google Ads
353528,597,2020-05-10,137619,Google Ads
537058,597,2020-10-02,205203,Google Ads
363171,597,2020-05-20,142995,Google Ads
444516,597,2020-07-30,142995,Google Ads
490749,597,2020-09-03,142995,Google Ads
401722,597,2020-06-26,142995,Google Ads
538863,597,2020-10-03,142995,Google Ads
545158,597,2020-10-08,156051,Google Ads
495288,597,2020-09-05,156051,Google Ads
449535,597,2020-08-03,156051,Google Ads
532705,597,2020-09-30,176019,Google Ads
484399,597,2020-08-30,176019,Google Ads
441398,597,2020-07-27,176019,Google Ads
587232,597,2020-10-30,176019,Google Ads
488738,597,2020-09-01,176531,Google Ads
522182,597,2020-09-22,176531,Google Ads
534957,597,2020-10-01,176531,Google Ads
442550,597,2020-07-29,176531,Google Ads
507303,597,2020-09-13,176531,Google Ads
483522,597,2020-08-29,176531,Google Ads
494078,597,2020-09-04,176531,Google Ads
454592,597,2020-08-07,113811,Google Ads
410563,597,2020-07-03,113811,Google Ads
307907,597,2020-03-16,113811,Google Ads
340820,597,2020-04-26,113811,Google Ads
373181,597,2020-05-29,113811,Google Ads
549830,597,2020-10-11,180115,Google Ads
503287,597,2020-09-11,180115,Google Ads
359803,597,2020-05-16,119187,Google Ads
366478,597,2020-05-22,119187,Google Ads
353830,597,2020-05-10,119187,Google Ads
403776,597,2020-06-28,119187,Google Ads
366399,597,2020-05-22,119187,Google Ads
354569,597,2020-05-11,119187,Google Ads
563485,597,2020-10-20,187283,Google Ads
586258,597,2020-10-29,187283,Google Ads
550548,597,2020-10-11,187283,Google Ads
529974,597,2020-09-28,187283,Google Ads
535921,597,2020-10-01,187283,Google Ads
538149,597,2020-10-02,187283,Google Ads
479742,597,2020-08-26,188307,Google Ads
581960,597,2020-10-26,188307,Google Ads
527478,597,2020-09-26,188307,Google Ads
413271,597,2020-07-05,150932,Google Ads
428578,597,2020-07-17,153236,Google Ads
435773,597,2020-07-23,156820,Google Ads
540835,597,2020-10-05,156820,Google Ads
447342,597,2020-08-01,156820,Google Ads
557765,597,2020-10-16,156820,Google Ads
492406,597,2020-09-04,156820,Google Ads
392470,597,2020-06-18,156820,Google Ads
457625,597,2020-08-10,165012,Google Ads
412953,597,2020-07-05,165012,Google Ads
497211,597,2020-09-07,176276,Google Ads
536737,597,2020-10-02,181652,Google Ads
345954,597,2020-05-01,116628,Google Ads
455668,597,2020-08-08,116628,Google Ads
412939,597,2020-07-05,116628,Google Ads
549872,597,2020-10-11,116628,Google Ads
503369,597,2020-09-11,116628,Google Ads
314915,597,2020-03-28,116628,Google Ads
469138,597,2020-08-18,184724,Google Ads
528288,597,2020-09-27,184724,Google Ads
535754,597,2020-10-01,184724,Google Ads
469760,597,2020-08-19,184980,Google Ads
528327,597,2020-09-27,185748,Google Ads
418576,597,2020-07-10,125844,Google Ads
462373,597,2020-08-14,125844,Google Ads
559008,597,2020-10-17,125844,Google Ads
513088,597,2020-09-17,125844,Google Ads
332386,597,2020-04-17,125844,Google Ads
519611,597,2020-09-21,201365,Google Ads
566197,597,2020-10-22,201365,Google Ads
354380,597,2020-05-11,138133,Google Ads
416188,597,2020-07-08,138133,Google Ads
303719,597,2020-03-06,105877,Google Ads
297781,597,2020-02-23,105877,Google Ads
306718,597,2020-03-13,105877,Google Ads
285559,597,2020-01-23,105877,Google Ads
301221,597,2020-03-01,105877,Google Ads
310272,597,2020-03-20,105877,Google Ads
299076,597,2020-02-26,105877,Google Ads
302989,597,2020-03-05,111765,Google Ads
537889,597,2020-10-02,182933,Google Ads
563332,597,2020-10-20,182933,Google Ads
517799,597,2020-09-19,182933,Google Ads
586121,597,2020-10-29,182933,Google Ads
550378,597,2020-10-11,182933,Google Ads
535576,597,2020-10-01,182933,Google Ads
463288,597,2020-08-14,182933,Google Ads
489273,597,2020-09-02,191637,Google Ads
381921,597,2020-06-07,128917,Google Ads
337175,597,2020-04-22,128917,Google Ads
418824,597,2020-07-10,128917,Google Ads
559010,597,2020-10-17,128917,Google Ads
462381,597,2020-08-14,128917,Google Ads
513092,597,2020-09-17,128917,Google Ads
431293,597,2020-07-19,139670,Google Ads
474365,597,2020-08-22,139670,Google Ads
394393,597,2020-06-19,139670,Google Ads
570521,597,2020-10-24,139670,Google Ads
524325,597,2020-09-24,139670,Google Ads
357147,597,2020-05-14,139670,Google Ads
491270,597,2020-09-03,192406,Google Ads
546409,597,2020-10-09,192406,Google Ads
549630,597,2020-10-11,192918,Google Ads
510064,597,2020-09-15,198807,Google Ads
564300,597,2020-10-21,198807,Google Ads
540938,597,2020-10-05,145815,Google Ads
448508,597,2020-08-02,145815,Google Ads
495036,597,2020-09-05,145815,Google Ads
407857,597,2020-07-01,146839,Google Ads
426272,597,2020-07-16,146839,Google Ads
396051,597,2020-06-21,125079,Google Ads
335510,597,2020-04-21,127895,Google Ads
504397,597,2020-09-11,196760,Google Ads
559931,597,2020-10-18,196760,Google Ads
567796,597,2020-10-23,200600,Google Ads
517563,597,2020-09-19,200600,Google Ads
540887,597,2020-10-05,140184,Google Ads
474376,597,2020-08-22,140184,Google Ads
431311,597,2020-07-19,140184,Google Ads
493871,597,2020-09-04,140184,Google Ads
394439,597,2020-06-19,140184,Google Ads
488449,597,2020-09-01,140184,Google Ads
480694,597,2020-08-27,157848,Google Ads
438510,597,2020-07-25,157848,Google Ads
584018,597,2020-10-28,158104,Google Ads
395864,597,2020-06-21,158104,Google Ads
438516,597,2020-07-25,158104,Google Ads
480696,597,2020-08-27,158104,Google Ads
528555,597,2020-09-27,158104,Google Ads
585772,597,2020-10-29,162200,Google Ads
443308,597,2020-07-29,162200,Google Ads
531528,597,2020-09-29,162200,Google Ads
483587,597,2020-08-29,162200,Google Ads
405288,597,2020-06-29,162200,Google Ads
570410,597,2020-10-24,40088,Google Ads
522429,597,2020-09-22,40088,Google Ads
306542,597,2020-03-12,113304,Google Ads
379495,597,2020-06-05,113304,Google Ads
355342,597,2020-05-12,113304,Google Ads
359672,597,2020-05-16,113304,Google Ads
366332,597,2020-05-22,113304,Google Ads
372813,597,2020-05-29,113304,Google Ads
326751,597,2020-04-12,113304,Google Ads
539758,597,2020-10-04,192408,Google Ads
491310,597,2020-09-03,192408,Google Ads
583814,597,2020-10-28,202905,Google Ads
524913,597,2020-09-24,202905,Google Ads
397257,597,2020-06-22,144537,Google Ads
567956,597,2020-10-23,166809,Google Ads
416846,597,2020-07-09,166809,Google Ads
521330,597,2020-09-22,166809,Google Ads
524269,597,2020-09-24,171929,Google Ads
430881,597,2020-07-19,171929,Google Ads
570480,597,2020-10-24,171929,Google Ads
474277,597,2020-08-22,171929,Google Ads
436372,597,2020-07-24,173977,Google Ads
527499,597,2020-09-26,173977,Google Ads
479957,597,2020-08-26,173977,Google Ads
581977,597,2020-10-26,173977,Google Ads
583342,597,2020-10-27,173977,Google Ads
479955,597,2020-08-26,173977,Google Ads
518116,597,2020-09-19,180121,Google Ads
520207,597,2020-09-21,180121,Google Ads
585430,597,2020-10-29,180121,Google Ads
513482,597,2020-09-17,180121,Google Ads
454915,597,2020-08-07,180121,Google Ads
497607,597,2020-09-07,180121,Google Ads
476933,597,2020-08-24,187289,Google Ads
412699,597,2020-07-05,129177,Google Ads
376749,597,2020-06-02,129177,Google Ads
390666,597,2020-06-16,129177,Google Ads
374050,597,2020-05-30,129177,Google Ads
400691,597,2020-06-26,129177,Google Ads
394114,597,2020-06-19,129177,Google Ads
358870,597,2020-05-15,140442,Google Ads
421146,597,2020-07-12,140442,Google Ads
364601,597,2020-05-21,143770,Google Ads
502003,597,2020-09-10,147866,Google Ads
548461,597,2020-10-10,147866,Google Ads
411715,597,2020-07-04,147866,Google Ads
373649,597,2020-05-29,147866,Google Ads
454759,597,2020-08-07,147866,Google Ads
569756,597,2020-10-23,213658,Google Ads
300994,597,2020-03-01,111002,Google Ads
586233,597,2020-10-29,186266,Google Ads
531307,597,2020-09-29,186266,Google Ads
538091,597,2020-10-02,186266,Google Ads
535853,597,2020-10-01,186266,Google Ads
550514,597,2020-10-11,186266,Google Ads
563458,597,2020-10-20,186266,Google Ads
418568,597,2020-07-10,125594,Google Ads
332023,597,2020-04-17,125594,Google Ads
556354,597,2020-10-16,192154,Google Ads
490371,597,2020-09-03,192154,Google Ads
369203,597,2020-05-25,130714,Google Ads
480679,597,2020-08-27,130714,Google Ads
535986,597,2020-10-01,130714,Google Ads
438443,597,2020-07-25,130714,Google Ads
528544,597,2020-09-27,130714,Google Ads
340190,597,2020-04-25,130714,Google Ads
567771,597,2020-10-23,200347,Google Ads
567859,597,2020-10-23,201115,Google Ads
519197,597,2020-09-20,201115,Google Ads
476600,597,2020-08-24,145307,Google Ads
396767,597,2020-06-22,145307,Google Ads
525817,597,2020-09-25,145307,Google Ads
535911,597,2020-10-01,145307,Google Ads
380636,597,2020-06-06,151195,Google Ads
419870,597,2020-07-11,151195,Google Ads
392117,597,2020-06-17,156571,Google Ads
430175,597,2020-07-18,156571,Google Ads
570447,597,2020-10-24,156571,Google Ads
524226,597,2020-09-24,156571,Google Ads
474217,597,2020-08-22,156571,Google Ads
402266,597,2020-06-27,160923,Google Ads
470720,597,2020-08-20,169627,Google Ads
488278,597,2020-09-01,169627,Google Ads
309581,597,2020-03-19,114331,Google Ads
519854,597,2020-09-21,182171,Google Ads
564576,597,2020-10-21,182171,Google Ads
561569,597,2020-10-19,183451,Google Ads
466287,597,2020-08-16,183451,Google Ads
517834,597,2020-09-19,183451,Google Ads
561572,597,2020-10-19,183707,Google Ads
517846,597,2020-09-19,183707,Google Ads
549638,597,2020-10-11,193435,Google Ads
560277,597,2020-10-18,149404,Google Ads
515371,597,2020-09-18,149404,Google Ads
467186,597,2020-08-17,149404,Google Ads
380165,597,2020-06-05,150940,Google Ads
540796,597,2020-10-05,177820,Google Ads
446093,597,2020-08-01,177820,Google Ads
492287,597,2020-09-04,177820,Google Ads
497266,597,2020-09-07,179356,Google Ads
546518,597,2020-10-09,179356,Google Ads
451783,597,2020-08-05,179356,Google Ads
503725,597,2020-09-11,179868,Google Ads
551227,597,2020-10-12,179868,Google Ads
501880,597,2020-09-10,179868,Google Ads
508128,597,2020-09-14,182428,Google Ads
461232,597,2020-08-13,182428,Google Ads
466607,597,2020-08-16,183708,Google Ads
561573,597,2020-10-19,183708,Google Ads
517847,597,2020-09-19,183708,Google Ads
506340,597,2020-09-13,197533,Google Ads
559959,597,2020-10-18,197533,Google Ads
474173,597,2020-08-22,132509,Google Ads
384851,597,2020-06-10,153245,Google Ads
488739,597,2020-09-01,156061,Google Ads
494079,597,2020-09-04,156061,Google Ads
442616,597,2020-07-29,156061,Google Ads
540907,597,2020-10-05,156061,Google Ads
484443,597,2020-08-30,156061,Google Ads
554649,597,2020-10-15,166557,Google Ads
569482,597,2020-10-23,166557,Google Ads
458863,597,2020-08-11,166557,Google Ads
505272,597,2020-09-12,166557,Google Ads
558099,597,2020-10-16,166557,Google Ads
532677,597,2020-09-30,189853,Google Ads
483880,597,2020-08-29,189853,Google Ads
588691,597,2020-10-31,216478,Google Ads
389421,597,2020-06-15,153246,Google Ads
387245,597,2020-06-12,153246,Google Ads
394686,597,2020-06-19,153246,Google Ads
312984,597,2020-03-25,104606,Google Ads
281925,597,2020-01-14,104606,Google Ads
314437,597,2020-03-27,109726,Google Ads
317547,597,2020-04-01,109726,Google Ads
316126,597,2020-03-30,109726,Google Ads
319266,597,2020-04-03,109726,Google Ads
331513,597,2020-04-17,109726,Google Ads
297226,597,2020-02-21,109726,Google Ads
324694,597,2020-04-10,109726,Google Ads
429105,597,2020-07-17,122014,Google Ads
325397,597,2020-04-11,122014,Google Ads
389691,597,2020-06-15,122014,Google Ads
471967,597,2020-08-21,122014,Google Ads
520057,597,2020-09-21,122014,Google Ads
357354,597,2020-05-14,122014,Google Ads
564665,597,2020-10-21,122014,Google Ads
572188,597,2020-10-25,190622,Google Ads
334648,597,2020-04-20,127390,Google Ads
559030,597,2020-10-17,129950,Google Ads
419894,597,2020-07-11,129950,Google Ads
381926,597,2020-06-07,129950,Google Ads
338650,597,2020-04-24,129950,Google Ads
463831,597,2020-08-15,129950,Google Ads
513149,597,2020-09-17,129950,Google Ads
407903,597,2020-07-01,130462,Google Ads
339682,597,2020-04-25,130462,Google Ads
452705,597,2020-08-06,130462,Google Ads
558975,597,2020-10-17,130462,Google Ads
497372,597,2020-09-07,130462,Google Ads
371972,597,2020-05-28,130462,Google Ads
511837,597,2020-09-16,130462,Google Ads
564321,597,2020-10-21,199071,Google Ads
517570,597,2020-09-19,200607,Google Ads
566198,597,2020-10-22,201375,Google Ads
519621,597,2020-09-21,201375,Google Ads
521188,597,2020-09-22,201887,Google Ads
583800,597,2020-10-28,202655,Google Ads
523826,597,2020-09-24,202655,Google Ads
448495,597,2020-08-02,161439,Google Ads
403320,597,2020-06-28,161439,Google Ads
520146,597,2020-09-21,172959,Google Ads
433734,597,2020-07-21,172959,Google Ads
472264,597,2020-08-21,172959,Google Ads
564724,597,2020-10-21,172959,Google Ads
446097,597,2020-08-01,177823,Google Ads
492288,597,2020-09-04,177823,Google Ads
540797,597,2020-10-05,177823,Google Ads
507955,597,2020-09-14,182175,Google Ads
556461,597,2020-10-16,182175,Google Ads
550509,597,2020-10-11,186015,Google Ads
538083,597,2020-10-02,186015,Google Ads
527295,597,2020-09-26,186015,Google Ads
535845,597,2020-10-01,186015,Google Ads
563453,597,2020-10-20,186015,Google Ads
586228,597,2020-10-29,186015,Google Ads
487366,597,2020-09-01,191135,Google Ads
494293,597,2020-09-04,193183,Google Ads
355719,597,2020-05-12,129951,Google Ads
428990,597,2020-07-17,141728,Google Ads
388728,597,2020-06-14,141728,Google Ads
474187,597,2020-08-22,170144,Google Ads
524214,597,2020-09-24,170144,Google Ads
570439,597,2020-10-24,170144,Google Ads
424778,597,2020-07-15,170144,Google Ads
540892,597,2020-10-05,173984,Google Ads
557799,597,2020-10-16,173984,Google Ads
569269,597,2020-10-23,173984,Google Ads
436384,597,2020-07-24,173984,Google Ads
488596,597,2020-09-01,173984,Google Ads
480579,597,2020-08-27,173984,Google Ads
493972,597,2020-09-04,173984,Google Ads
551460,597,2020-10-12,182176,Google Ads
505445,597,2020-09-12,182176,Google Ads
460369,597,2020-08-12,182176,Google Ads
508129,597,2020-09-14,182432,Google Ads
554875,597,2020-10-15,182432,Google Ads
523207,597,2020-09-23,183456,Google Ads
466292,597,2020-08-16,183456,Google Ads
515206,597,2020-09-18,183456,Google Ads
382792,597,2020-06-08,135585,Google Ads
585471,597,2020-10-29,202913,Google Ads
565654,597,2020-10-22,212897,Google Ads
376434,597,2020-06-02,149153,Google Ads
409008,597,2020-07-02,149153,Google Ads
529918,597,2020-09-28,179873,Google Ads
453283,597,2020-08-07,179873,Google Ads
538728,597,2020-10-03,179873,Google Ads
512049,597,2020-09-16,181921,Google Ads
507927,597,2020-09-14,181921,Google Ads
529424,597,2020-09-27,181921,Google Ads
517119,597,2020-09-18,181921,Google Ads
542976,597,2020-10-06,181921,Google Ads
337192,597,2020-04-22,128929,Google Ads
558027,597,2020-10-16,196257,Google Ads
551148,597,2020-10-12,196257,Google Ads
569434,597,2020-10-23,196257,Google Ads
502644,597,2020-09-10,196257,Google Ads
567887,597,2020-10-23,201378,Google Ads
519628,597,2020-09-21,201378,Google Ads
567932,597,2020-10-23,201634,Google Ads
495268,597,2020-09-05,136354,Google Ads
449383,597,2020-08-03,136354,Google Ads
541024,597,2020-10-05,136354,Google Ads
426386,597,2020-07-16,136354,Google Ads
386806,597,2020-06-12,136354,Google Ads
351145,597,2020-05-07,136354,Google Ads
357046,597,2020-05-14,139426,Google Ads
392729,597,2020-06-18,139426,Google Ads
582267,597,2020-10-26,214690,Google Ads
586229,597,2020-10-29,186018,Google Ads
535846,597,2020-10-01,186018,Google Ads
528337,597,2020-09-27,186018,Google Ads
550510,597,2020-10-11,186018,Google Ads
563454,597,2020-10-20,186018,Google Ads
538084,597,2020-10-02,186018,Google Ads
478888,597,2020-08-25,188066,Google Ads
585587,597,2020-10-29,188066,Google Ads
529988,597,2020-09-28,188066,Google Ads
452774,597,2020-08-06,130722,Google Ads
371994,597,2020-05-28,130722,Google Ads
408860,597,2020-07-02,130722,Google Ads
497422,597,2020-09-07,130722,Google Ads
340203,597,2020-04-25,130722,Google Ads
545313,597,2020-10-08,130722,Google Ads
410655,597,2020-07-03,132003,Google Ads
374093,597,2020-05-30,132003,Google Ads
342435,597,2020-04-28,132003,Google Ads
382756,597,2020-06-08,133027,Google Ads
344335,597,2020-04-30,133027,Google Ads
509675,597,2020-09-15,198563,Google Ads
560007,597,2020-10-18,198563,Google Ads
485781,597,2020-08-31,142243,Google Ads
408830,597,2020-07-02,142243,Google Ads
361948,597,2020-05-18,142243,Google Ads
531419,597,2020-09-29,161955,Google Ads
482046,597,2020-08-28,161955,Google Ads
441071,597,2020-07-27,161955,Google Ads
475129,597,2020-08-22,186531,Google Ads
401809,597,2020-06-26,125091,Google Ads
534358,597,2020-10-01,125091,Google Ads
364900,597,2020-05-21,125091,Google Ads
485943,597,2020-08-31,125091,Google Ads
330877,597,2020-04-16,125091,Google Ads
444578,597,2020-07-30,125091,Google Ads
588331,597,2020-10-31,191907,Google Ads
587785,597,2020-10-30,191907,Google Ads
490012,597,2020-09-02,191907,Google Ads
423272,597,2020-07-14,128163,Google Ads
336027,597,2020-04-21,128163,Google Ads
371958,597,2020-05-28,130211,Google Ads
339356,597,2020-04-24,130211,Google Ads
506349,597,2020-09-13,197540,Google Ads
556439,597,2020-10-16,197540,Google Ads
558884,597,2020-10-17,198052,Google Ads
508416,597,2020-09-14,198052,Google Ads
429883,597,2020-07-18,134308,Google Ads
568017,597,2020-10-23,134308,Google Ads
472037,597,2020-08-21,134308,Google Ads
347311,597,2020-05-03,134308,Google Ads
521467,597,2020-09-22,134308,Google Ads
587180,597,2020-10-30,204196,Google Ads
511659,597,2020-09-16,161188,Google Ads
447191,597,2020-08-01,161188,Google Ads
558951,597,2020-10-17,161188,Google Ads
490773,597,2020-09-03,161188,Google Ads
418862,597,2020-07-10,112292,Google Ads
556511,597,2020-10-16,112292,Google Ads
382045,597,2020-06-07,112292,Google Ads
509388,597,2020-09-15,112292,Google Ads
462396,597,2020-08-14,112292,Google Ads
313246,597,2020-03-25,115876,Google Ads
513142,597,2020-09-17,115876,Google Ads
463817,597,2020-08-15,115876,Google Ads
419799,597,2020-07-11,115876,Google Ads
345807,597,2020-05-01,115876,Google Ads
380113,597,2020-06-05,129700,Google Ads
338331,597,2020-04-23,129700,Google Ads
367350,597,2020-05-23,129700,Google Ads
369967,597,2020-05-26,129700,Google Ads
375970,597,2020-06-01,129700,Google Ads
393774,597,2020-06-19,129700,Google Ads
386517,597,2020-06-12,129700,Google Ads
